gameDuration,victory,FirstBlood,Dragon,Baron,Tower,Inhibitor
1844,0,0,3,1,4,0
2232,0,0,0,0,2,0
1628,0,0,1,0,1,0
1687,1,0,4,1,11,2
1696,1,1,3,0,9,2
2014,0,1,1,0,4,0
2948,0,0,4,3,10,4
1658,1,1,1,1,11,5
2050,1,1,3,1,9,2
1423,0,1,0,0,1,0
2399,1,1,2,1,7,1
1699,1,1,1,1,11,3
1634,0,0,0,0,1,0
1804,1,1,4,1,9,2
2607,0,0,2,0,4,0
2375,0,0,2,0,5,0
1964,0,1,0,0,2,0
1917,0,1,1,0,4,0
1892,0,1,0,0,6,1
1726,0,0,0,1,1,0
1756,0,0,1,0,2,0
2433,0,1,1,0,7,3
2009,1,0,2,1,7,1
1490,1,1,2,1,10,2
1396,1,1,2,0,9,1
1548,0,1,0,0,0,0
959,0,0,0,0,0,0
2114,0,1,1,0,4,0
2069,1,1,2,0,7,1
1575,1,1,2,1,11,3
1154,1,1,1,0,7,1
1849,0,0,2,1,2,0
1858,0,1,2,0,3,0
1494,1,1,2,0,8,2
1938,0,1,1,0,1,0
1492,1,1,2,0,11,3
2604,1,1,3,0,11,3
1987,0,0,3,0,5,0
1696,1,0,3,1,10,2
2721,0,1,0,1,4,0
2204,0,1,1,1,5,0
1901,1,1,2,1,11,3
1413,1,1,3,0,10,2
1718,1,0,2,1,9,1
1728,1,0,0,0,8,1
1597,0,1,0,0,3,0
2633,1,0,2,0,9,3
2450,1,0,3,2,9,3
2803,0,1,4,0,7,2
1841,0,0,0,0,1,0
1545,0,1,1,0,2,0
2356,0,1,2,0,5,0
967,1,1,1,0,7,1
1667,1,1,3,0,7,1
2455,0,0,1,0,3,0
2022,0,0,2,1,2,0
2198,0,1,2,0,5,0
1744,0,0,0,1,2,0
1521,1,0,2,0,7,1
1721,1,1,1,0,7,1
1757,1,0,2,1,11,4
2427,0,0,2,0,4,0
2086,0,0,2,0,8,1
1826,1,1,3,1,8,2
1399,0,0,0,0,0,0
1657,0,0,0,0,6,0
1235,0,0,0,0,0,0
1693,0,0,1,0,0,0
2290,1,1,3,2,10,2
1355,0,0,0,0,0,0
2364,0,1,1,0,5,0
2380,1,1,3,2,10,2
1946,0,1,0,0,2,0
2443,1,1,4,2,10,3
1649,1,1,3,0,8,2
2342,1,0,4,2,11,5
1237,1,0,1,0,9,1
2579,0,0,3,1,5,1
1243,0,0,0,0,0,0
1510,0,0,0,0,0,0
1388,1,1,1,1,10,1
2139,0,0,2,0,3,0
1627,0,0,2,0,3,0
1939,1,0,2,1,10,2
2120,0,1,3,0,3,0
2162,1,0,2,1,7,1
1908,0,0,0,0,2,0
1625,0,0,2,0,4,0
2603,1,1,3,1,8,1
1219,0,1,0,0,0,0
1819,1,1,0,0,7,1
1760,0,0,0,0,1,0
1765,1,0,3,1,7,1
1304,1,1,1,1,10,2
2278,1,1,2,1,11,3
2958,0,1,3,2,8,3
2167,0,1,0,0,0,0
2272,1,0,3,2,10,1
2136,1,1,2,1,9,3
1772,0,1,0,0,0,0
1851,1,0,2,1,11,3
2524,1,1,2,2,11,3
1718,1,0,3,0,11,3
2139,0,0,3,1,4,0
2076,1,1,2,0,9,2
2106,0,1,0,0,2,0
2019,0,0,0,0,1,0
1977,0,0,2,0,0,0
2709,1,0,4,0,10,2
1721,0,0,3,1,3,0
2375,1,0,3,1,9,1
2247,0,1,0,0,4,0
2895,1,1,1,2,11,4
2434,1,0,5,3,11,5
1530,1,1,2,0,7,1
1874,1,0,0,1,7,1
1820,0,0,1,0,5,1
2238,0,0,1,2,3,0
2861,1,0,3,2,11,4
2563,0,1,1,0,7,1
2136,0,1,1,0,3,0
2819,0,0,3,2,6,0
1910,0,1,2,0,4,0
1929,1,1,4,2,10,3
2533,0,0,0,0,6,0
2055,0,1,0,0,2,0
2227,1,0,0,1,9,1
1296,0,1,0,0,0,0
2568,1,1,2,1,8,2
1852,0,1,1,0,4,0
1329,1,0,2,0,7,1
1521,1,1,0,0,10,1
2198,1,1,2,0,10,4
2205,0,1,1,0,2,0
1701,0,0,0,0,2,0
2145,0,1,0,0,2,0
2127,1,1,3,1,10,2
1354,0,0,1,0,2,0
1501,0,0,0,0,1,0
1224,0,0,0,0,0,0
1427,0,1,0,0,1,0
2312,0,0,2,1,3,0
2147,0,1,2,0,6,1
2096,0,1,2,1,6,0
2130,0,0,1,0,2,0
2411,1,0,3,1,11,3
1693,1,1,0,0,11,3
2231,1,0,2,1,10,3
2131,0,0,1,0,3,0
3447,1,0,2,0,10,3
1242,0,0,0,0,2,0
2055,0,0,1,0,6,1
2735,1,1,3,1,9,1
2891,0,1,2,1,11,3
2144,0,1,1,0,3,0
2247,0,0,0,0,5,2
1793,0,0,1,0,0,0
1626,0,0,1,0,1,0
2232,1,0,1,0,10,2
2143,1,1,4,2,10,2
1788,0,0,0,0,3,0
2902,1,1,2,1,8,2
1240,1,1,1,0,10,2
1557,1,1,3,1,11,3
1879,0,0,2,0,3,0
975,1,1,0,0,11,3
1880,0,0,1,0,4,0
1181,0,0,0,0,0,0
1508,1,1,1,1,11,3
1065,1,0,1,0,7,1
2749,0,0,2,1,7,1
2619,0,0,5,0,6,0
1907,0,1,2,0,2,0
1926,1,1,3,1,9,2
1873,1,1,3,0,11,2
1725,0,1,2,0,2,0
1939,0,1,0,0,1,0
1686,1,1,2,0,11,3
1721,1,1,1,1,9,1
1330,0,0,0,0,0,0
1680,1,0,2,1,9,1
2113,0,1,2,0,3,0
2005,1,1,2,1,11,3
1405,0,1,0,0,5,0
1825,0,1,0,0,0,0
3434,1,0,2,0,11,4
1994,0,1,0,0,4,0
1496,1,1,1,1,11,4
1666,0,0,0,0,2,0
1847,0,1,0,0,6,0
1359,0,0,0,0,0,0
1572,1,1,2,1,11,3
1950,1,1,2,0,10,3
2158,0,1,2,1,4,0
2325,1,1,3,1,9,2
2942,1,0,3,1,9,3
1522,1,0,2,1,11,3
1613,0,0,0,0,4,0
2979,0,0,2,1,7,3
1474,1,1,1,0,11,2
1837,1,1,3,1,6,1
1935,0,1,0,0,4,0
2508,0,0,1,1,4,0
1694,0,1,0,0,0,0
1970,0,0,2,0,4,0
2434,1,0,3,1,9,1
1756,0,0,2,1,4,0
1861,0,1,0,0,1,0
1659,0,0,2,0,3,0
1730,1,0,1,1,10,2
2294,0,0,1,0,4,0
1716,1,1,3,1,9,1
2258,0,0,2,1,5,0
1632,1,0,2,1,11,3
1038,0,0,0,0,0,0
1491,1,1,1,1,7,1
3465,1,0,1,2,10,2
1814,0,1,0,0,2,0
1767,1,0,0,1,8,1
1682,1,0,1,1,9,1
1833,1,0,3,0,11,2
2478,0,0,1,0,2,0
1561,1,1,2,1,10,2
2354,1,0,4,1,9,1
2514,1,0,2,0,11,4
1927,1,1,3,1,8,1
2231,0,0,1,0,5,0
1428,1,1,1,0,6,1
2540,0,1,1,0,3,0
1966,0,1,0,0,3,0
2251,0,0,2,0,3,0
2048,1,1,4,1,9,1
1325,1,1,2,1,11,3
2808,1,0,3,3,9,2
1126,0,0,0,0,0,0
1685,1,1,3,0,8,1
2372,0,0,2,0,4,0
2337,1,0,0,1,7,2
2788,0,0,1,1,9,1
1879,1,1,3,0,10,1
1554,0,1,2,0,0,0
2301,0,0,0,0,5,0
1787,0,1,0,0,3,0
2439,0,0,1,0,5,0
1747,1,0,0,0,11,3
1730,0,0,2,0,1,0
1873,1,1,2,0,9,1
1599,0,0,1,0,1,0
2236,0,0,1,0,1,0
1301,0,0,0,0,1,0
1941,0,0,2,0,6,1
2040,1,0,2,1,8,2
2299,1,0,4,1,9,1
2187,0,1,0,0,5,0
2224,1,0,2,1,8,1
1497,1,0,2,1,9,3
2713,0,0,0,0,2,0
1838,0,0,1,0,3,0
2006,0,1,0,0,3,0
1888,0,1,2,0,8,1
1404,0,0,0,0,2,0
1732,1,0,2,1,8,1
1779,0,0,1,0,0,0
2176,0,0,0,0,1,0
2313,0,0,1,0,3,0
1671,1,0,2,0,11,3
2706,1,0,3,0,10,3
2108,1,1,2,1,11,3
1822,0,0,1,0,4,0
2161,1,1,3,1,10,2
2041,1,0,1,0,9,2
2117,1,1,1,0,7,1
1750,1,1,3,1,9,1
2072,1,1,4,0,8,1
1396,1,1,2,0,5,1
1722,0,0,0,0,1,0
1940,1,0,2,1,11,5
1338,0,0,0,0,0,0
1710,0,0,1,0,2,0
2472,1,1,2,1,9,3
1685,0,0,0,0,2,0
1604,1,1,2,0,10,2
2297,0,0,3,1,3,0
1215,1,1,2,0,9,1
1717,0,1,1,0,7,1
2382,0,1,1,0,3,0
2013,1,1,3,2,10,2
1239,1,1,1,0,11,3
1871,1,1,3,1,8,1
1663,0,0,1,0,3,0
2244,0,1,1,1,5,0
2145,0,1,0,0,3,0
1895,0,1,1,0,2,0
1792,0,1,2,0,2,0
2063,0,0,2,1,4,0
2249,1,0,3,1,11,2
2287,0,0,2,0,3,0
1819,1,0,3,1,8,1
1815,0,1,0,0,0,0
1708,1,1,3,0,11,3
3250,0,0,4,3,11,5
2104,1,1,2,0,10,1
2016,0,1,3,0,6,0
1745,1,0,2,1,10,1
1855,1,0,1,0,8,1
1170,1,1,1,0,11,3
1937,0,0,1,0,5,1
1479,0,1,1,0,3,0
1806,0,0,0,0,2,0
2276,1,1,2,2,10,2
2160,1,0,2,0,11,3
1492,0,0,0,0,1,0
1720,1,0,2,1,8,1
1972,0,0,0,0,2,0
2511,1,0,3,1,9,2
2055,0,0,3,0,5,0
1635,1,1,2,1,10,2
1601,1,1,1,1,9,1
1826,0,0,0,0,3,0
3097,1,1,5,3,11,6
2120,0,1,1,0,7,0
1276,0,0,0,0,0,0
1971,1,1,2,1,10,2
1815,0,0,1,0,1,0
2544,1,1,4,0,10,4
2308,1,0,5,2,7,1
1903,1,1,1,0,9,2
2287,0,1,0,0,0,0
2894,0,1,1,0,6,1
1489,0,0,0,0,0,0
2361,1,0,3,2,8,1
1732,0,0,0,0,0,0
1881,0,0,0,0,4,0
1670,0,1,4,1,4,0
1253,1,0,2,0,8,1
2133,0,0,1,1,7,1
1923,0,1,2,0,4,0
1604,1,0,2,0,11,4
3052,1,0,3,2,11,5
1638,1,1,2,0,9,2
1718,1,1,2,1,9,2
1551,0,0,0,0,2,0
1257,1,0,1,0,9,1
1655,1,1,3,0,11,3
2269,1,0,0,3,8,2
2235,0,1,1,0,4,0
1487,1,0,3,1,8,2
1917,0,0,0,0,1,0
2191,0,0,1,0,6,0
1934,1,1,3,0,9,1
2095,1,1,4,2,9,2
1895,0,0,2,0,3,0
2309,0,0,4,0,4,0
2068,0,0,0,0,3,0
1844,1,0,3,0,10,2
2429,0,0,2,0,5,0
1727,0,0,1,0,0,0
1767,0,0,1,0,0,0
1949,1,0,0,0,8,1
2173,0,0,1,0,6,0
2260,1,0,3,2,7,1
2926,0,0,0,1,7,4
1701,0,1,1,0,0,0
1803,0,0,0,0,2,0
2071,1,1,3,1,11,5
1998,0,0,1,0,1,0
1274,1,0,1,0,10,2
2323,0,0,3,1,7,1
2814,0,0,4,1,5,2
1841,0,1,0,0,2,0
1586,0,0,0,0,1,0
2110,1,0,2,1,8,1
2272,1,1,5,2,11,3
2661,1,1,1,1,11,4
2482,0,1,1,1,8,0
1359,1,1,2,0,11,2
2127,1,0,2,1,10,2
1824,0,0,0,0,0,0
1569,1,0,3,1,10,2
2325,0,1,2,0,3,0
2491,1,1,2,0,9,1
2317,1,0,2,0,8,1
1689,1,1,2,0,11,3
2846,1,0,3,1,9,1
1602,1,1,0,1,9,2
1599,1,1,0,1,7,1
1756,1,0,3,1,10,1
1283,0,1,0,0,0,0
1789,1,0,3,1,11,3
1039,1,1,2,0,10,1
2392,1,1,2,1,10,4
967,0,0,0,0,0,0
2323,0,1,1,1,3,0
2150,1,0,3,2,7,1
2669,1,1,2,2,11,4
2317,0,1,2,1,4,0
2265,1,0,2,1,10,2
2010,0,0,5,1,10,5
1557,1,1,2,0,10,3
1920,0,1,2,0,0,0
2435,0,0,3,1,6,1
1186,0,0,0,0,0,0
1971,0,1,0,0,2,0
2887,0,1,2,1,6,1
3078,0,0,2,1,2,0
1576,1,0,2,1,10,1
1601,0,0,0,0,0,0
1841,0,0,1,0,2,0
1232,1,1,2,0,7,1
2167,1,1,3,0,11,4
2183,1,1,4,2,11,3
1791,0,0,1,0,4,0
1326,1,1,1,0,11,3
1941,1,0,2,1,8,2
1789,1,1,3,1,10,2
2326,1,1,3,1,9,2
1788,1,1,2,1,10,2
2205,1,0,3,0,9,2
2114,1,1,2,0,9,1
1744,0,0,0,0,0,0
1760,0,0,1,0,1,0
1713,1,0,2,1,9,2
1934,1,1,3,1,11,3
1823,0,0,1,0,2,0
2404,1,1,4,2,11,5
1545,0,0,0,0,1,0
1940,0,1,1,0,2,0
1609,0,1,1,0,0,0
2153,0,1,0,0,1,0
1090,0,0,0,0,0,0
1942,0,1,0,0,3,0
1840,1,0,3,0,7,1
2041,1,0,3,1,10,3
2245,1,0,2,2,6,2
1254,0,0,0,0,0,0
3529,0,0,5,1,10,7
1785,0,1,0,0,2,0
1519,0,0,2,0,2,0
1571,1,1,3,1,10,1
1296,0,0,0,0,0,0
2325,0,0,0,0,2,0
1363,1,1,2,0,10,2
1639,0,0,0,0,1,0
1410,0,0,0,0,1,0
2626,0,0,2,0,4,0
2389,1,1,4,1,11,3
2041,0,1,0,0,3,0
2434,1,0,1,1,11,3
2473,0,1,1,1,3,0
2029,0,0,0,0,0,0
2387,0,0,2,0,4,0
2574,1,0,2,2,8,2
2404,1,1,1,1,10,2
2641,0,1,1,0,7,1
2239,1,0,3,1,9,1
1873,1,0,2,0,11,3
1773,0,1,0,0,5,0
1842,1,1,3,1,11,3
1660,0,1,0,0,1,0
2413,1,1,3,1,10,2
2119,1,1,2,1,9,1
1723,0,0,0,0,3,0
2444,1,1,1,0,9,1
1193,1,1,1,0,11,3
1371,1,1,1,1,9,2
1986,1,1,1,1,10,2
1417,0,1,0,0,6,1
2061,1,0,2,1,10,2
1579,0,0,0,0,0,0
1850,0,0,1,0,2,0
1448,1,0,1,0,6,1
2553,1,1,3,1,10,1
1880,1,0,4,2,11,3
3607,0,0,3,2,9,2
1873,0,1,3,0,5,0
1355,0,1,0,0,1,0
1939,1,0,2,0,9,1
2318,1,1,5,2,11,3
2223,1,0,1,0,10,3
2221,1,0,3,1,10,3
1589,0,0,1,0,1,0
2365,0,0,0,0,5,0
2100,0,1,3,0,5,0
2126,0,1,1,2,4,0
1619,1,0,0,0,11,3
2299,1,1,2,1,9,1
1353,0,0,1,0,0,0
1223,0,0,0,0,0,0
1719,0,0,0,0,0,0
2073,0,0,3,2,6,0
1950,0,0,0,0,4,0
1673,0,1,1,0,2,0
1922,1,0,1,0,8,2
2148,0,0,1,0,4,0
1420,1,0,1,0,8,1
1693,1,1,3,1,11,3
2504,0,1,2,0,7,0
1842,0,1,1,0,1,0
1941,0,0,0,0,2,0
1673,1,0,3,1,10,2
1145,1,1,1,0,9,1
2224,1,0,5,1,11,4
2088,0,1,2,0,2,0
2482,0,1,3,0,4,0
3006,0,1,4,2,9,4
2178,0,0,0,1,6,1
1952,1,0,3,0,11,4
2123,0,1,1,1,1,0
1972,1,0,0,1,10,2
1174,1,0,1,0,7,1
1797,1,1,0,1,8,1
1771,1,1,0,0,6,1
1476,1,0,2,0,11,4
1547,1,0,2,0,10,1
1607,1,0,2,1,7,1
2404,0,1,3,0,7,2
1656,1,1,3,1,10,3
2302,0,0,1,0,2,0
2331,1,1,4,1,10,2
2775,0,0,3,2,9,3
2679,0,1,0,0,8,2
1644,1,1,3,1,9,3
2058,0,1,0,0,3,0
1859,1,0,1,0,9,1
1388,1,1,2,0,10,2
2389,0,1,1,1,6,0
1923,1,0,2,1,11,3
1392,0,0,0,0,1,0
2421,1,1,4,2,8,1
2237,1,0,3,1,8,1
1927,0,0,0,0,0,0
1548,1,1,1,0,7,1
1886,0,0,1,0,2,0
2449,1,1,3,1,9,1
2268,0,0,2,1,6,0
2296,1,1,1,1,10,2
1885,1,0,3,1,7,1
1881,0,1,0,0,1,0
2143,0,1,0,0,0,0
1831,0,0,1,0,4,0
1910,1,0,1,1,9,2
1956,0,0,0,0,0,0
1246,1,1,2,0,7,1
1534,1,1,2,1,6,1
1918,0,0,1,0,2,0
1658,1,1,2,1,9,2
2206,0,0,0,1,5,0
1921,1,1,3,0,10,3
2206,1,0,0,1,8,1
2067,0,0,2,0,7,1
1318,1,1,0,0,9,2
2169,1,0,3,1,11,3
1782,0,0,1,0,0,0
1708,0,1,1,0,2,0
2264,1,1,3,1,11,4
2151,0,0,2,0,4,0
1686,1,1,2,0,8,1
1497,0,1,0,0,0,0
1967,1,0,3,1,7,1
1416,0,0,0,0,0,0
1882,1,0,2,1,8,1
2497,0,1,2,0,5,1
1392,0,1,1,0,2,0
1728,1,0,1,0,9,2
1968,0,0,1,0,3,0
2505,1,1,4,1,10,1
2572,1,0,1,2,8,2
2132,0,0,1,0,3,0
1577,0,0,1,0,5,0
2697,1,1,5,2,11,3
2145,0,1,0,0,2,0
2122,1,0,3,2,7,1
1392,1,0,3,0,9,1
1633,1,1,3,1,11,3
1747,1,0,1,0,10,2
1422,0,0,0,0,1,0
2448,1,1,2,1,9,3
2278,1,1,2,1,11,3
1872,0,0,0,0,2,0
2120,1,1,2,0,10,2
2754,0,0,1,1,7,1
1277,0,0,0,0,1,0
1915,0,1,1,0,1,0
1358,1,1,2,1,9,2
1565,0,0,3,0,2,0
1536,0,0,0,0,0,0
2548,0,1,2,0,4,0
1370,1,1,2,0,11,2
1693,1,1,1,1,9,1
1498,1,0,3,1,9,2
1823,0,0,0,0,5,0
1818,0,0,1,0,2,0
1677,1,0,3,1,9,2
1951,1,1,0,1,11,2
2593,0,1,1,0,6,0
1741,0,0,1,0,0,0
2751,0,1,0,0,5,0
1672,1,1,0,1,11,3
1527,0,0,0,0,2,0
1633,0,1,0,0,1,0
2954,0,1,1,0,4,0
1443,0,0,0,0,0,0
2674,0,0,0,0,3,0
1986,0,0,1,1,2,0
1299,1,1,0,0,11,3
2147,0,0,3,0,4,0
1985,0,1,2,0,2,0
1915,1,1,1,0,11,1
2389,0,1,2,1,3,0
2081,0,1,2,0,4,0
1918,0,0,3,1,3,0
2352,0,1,3,0,3,0
1736,1,1,3,0,8,2
1809,1,0,2,1,11,2
1849,1,0,2,1,9,1
1983,0,0,3,0,0,0
2102,1,1,3,0,11,3
1674,0,1,0,0,5,1
1873,0,0,1,0,4,0
1226,1,0,2,0,7,2
2047,1,0,4,1,9,3
1865,1,0,2,1,8,1
2276,0,0,0,2,4,1
1615,1,0,2,0,8,1
1891,0,0,2,0,3,0
1421,1,0,0,1,9,1
1578,1,1,2,1,10,2
1303,1,1,1,0,10,2
2221,0,0,1,0,2,0
1374,0,0,1,0,0,0
1701,1,1,2,1,10,2
1714,1,0,1,0,10,2
2719,0,0,1,1,6,1
2355,1,0,2,1,10,3
2484,0,0,0,2,8,1
1629,1,0,1,1,8,1
2311,0,1,4,1,4,0
1559,1,0,2,0,10,2
2420,0,0,3,1,6,1
1550,0,0,0,0,1,0
1930,1,0,1,1,10,1
2165,0,0,0,0,4,0
1369,1,1,0,0,9,1
2530,0,0,2,0,6,1
1032,0,0,0,0,0,0
1471,1,1,2,0,10,1
1574,0,0,0,0,1,0
1600,1,0,1,1,8,2
1596,0,0,0,0,2,0
1774,1,1,2,0,9,2
1936,1,1,2,2,9,2
2044,0,0,0,1,6,0
1983,1,1,3,1,10,2
2217,0,1,2,1,6,1
1902,0,1,0,1,5,0
2421,0,0,2,1,6,0
1796,1,1,2,0,10,2
2471,0,0,2,1,2,0
1953,1,0,0,1,10,3
1908,1,0,3,1,10,2
1590,0,1,0,0,2,0
2150,1,1,3,0,8,1
1206,1,0,2,0,10,2
1939,1,0,2,1,10,3
2210,1,1,2,1,10,2
1896,1,1,2,1,11,4
1914,0,0,1,0,3,0
1632,1,1,3,0,11,3
1434,0,1,1,0,0,0
1711,1,1,1,1,10,2
1965,1,0,2,0,11,4
1940,1,0,1,0,9,1
2235,1,0,2,1,11,5
2354,0,0,4,1,6,1
1375,1,1,3,0,9,1
1694,0,1,1,0,1,0
1579,1,1,2,0,11,3
2809,1,1,2,0,9,2
2311,1,1,1,0,8,1
2569,1,0,3,1,9,2
1372,1,0,2,0,9,1
2379,0,1,0,0,2,0
1875,1,1,4,1,11,3
644,0,0,0,0,0,0
1827,0,0,2,0,2,0
2286,1,0,3,2,10,2
2827,0,0,2,1,6,0
1631,1,0,2,0,10,3
1579,1,0,2,0,10,2
1793,0,0,2,0,4,0
2624,1,0,4,2,10,2
1544,0,1,0,0,1,0
1548,0,1,0,0,1,0
1741,1,1,2,0,11,3
2130,0,1,1,0,4,0
1575,0,0,1,0,3,0
1694,0,0,0,0,2,0
1708,1,1,2,0,10,4
2146,1,0,3,1,10,3
2623,0,1,0,0,2,0
2304,1,0,2,1,8,3
1757,0,0,0,0,3,0
1782,1,1,2,0,9,2
1775,0,0,0,0,3,0
3002,1,0,3,1,9,1
2060,1,0,2,2,9,1
1782,0,1,0,0,0,0
1394,1,1,1,0,11,3
2147,0,0,2,0,7,0
1689,1,1,1,0,9,2
1601,1,1,2,1,10,2
2849,1,0,1,2,11,3
2414,1,1,3,1,11,5
1732,1,1,3,0,9,2
1569,1,0,1,1,8,1
1895,0,0,0,0,1,0
2396,1,0,4,1,9,1
2159,1,0,4,1,11,4
1652,1,0,3,1,11,3
2181,0,0,1,0,3,0
2017,0,1,1,0,2,0
1788,1,1,3,1,11,2
1968,1,1,2,1,7,1
1873,0,1,1,0,5,1
1252,1,0,2,0,8,2
1701,1,1,1,0,8,1
1921,0,1,0,0,2,0
1675,0,1,0,0,3,0
2450,0,0,1,1,5,0
2142,1,1,3,1,11,2
2038,0,0,0,0,4,0
2171,1,1,0,1,6,1
2189,1,1,3,1,10,3
1786,1,0,0,0,11,3
2620,0,1,1,0,6,1
1951,1,1,3,1,10,2
1772,1,0,1,1,10,2
1680,0,1,2,0,3,0
1704,1,1,0,0,10,2
1665,1,1,3,1,9,2
1530,0,1,0,0,1,0
1652,1,1,1,0,10,2
2424,0,0,1,0,2,0
1731,1,1,1,0,8,1
1703,1,0,3,1,11,4
2000,1,1,4,1,11,1
1631,1,1,2,1,6,1
2210,1,1,1,0,11,3
1783,1,1,1,0,9,2
2024,0,0,1,0,2,0
1297,1,1,2,0,11,2
2189,0,0,0,1,3,0
2202,0,1,2,0,4,0
1791,1,1,3,0,11,3
1650,1,1,3,0,11,3
2374,0,0,0,0,4,0
2048,0,0,1,0,3,0
2233,0,0,0,0,2,0
1658,0,0,1,0,1,0
2409,1,0,3,2,9,2
1935,1,1,3,1,11,2
2161,0,1,1,0,3,0
2738,0,0,0,0,4,0
1659,1,1,2,1,8,1
1153,1,1,2,0,10,2
1677,0,1,0,0,2,0
2250,0,0,0,0,5,0
2260,0,1,0,0,2,0
1638,0,1,1,0,0,0
1797,0,0,1,0,2,0
1545,0,1,0,0,1,0
1851,0,0,0,1,6,0
2551,0,0,2,1,7,1
1670,1,0,3,1,10,2
2008,1,1,3,0,9,1
2091,1,1,1,1,10,2
3318,0,1,4,3,8,4
2258,1,0,2,1,11,3
2302,1,0,0,1,9,2
1542,0,1,1,0,2,0
2070,0,1,2,0,2,0
1978,1,1,3,2,10,2
1592,1,1,1,1,11,3
1660,0,0,0,0,0,0
1964,0,0,2,1,3,0
2586,0,0,2,1,10,2
1908,1,0,2,0,11,3
1900,1,0,3,1,11,4
2133,1,0,0,1,10,1
1822,0,1,1,0,1,0
1758,1,1,3,1,9,2
3099,0,0,0,1,8,2
1851,0,1,1,0,3,0
1634,1,1,0,1,9,1
2062,1,0,2,1,11,3
2763,0,0,2,1,4,0
1914,0,0,0,0,2,0
2263,1,0,3,1,9,2
1624,0,1,0,0,0,0
1888,0,0,2,1,3,0
2047,1,1,1,1,7,1
2187,1,0,1,1,10,3
1414,1,1,1,0,10,2
2284,1,1,3,1,11,2
1459,1,1,1,0,9,2
2122,1,0,0,1,9,1
1901,0,1,2,0,4,0
3437,0,0,4,1,7,1
2041,1,1,0,1,8,1
1996,1,1,2,1,9,1
2010,0,0,2,0,4,0
1014,0,1,0,0,1,0
2096,0,0,1,0,2,0
2124,1,1,4,1,8,1
1606,1,1,2,0,10,2
1326,0,1,0,0,0,0
2006,1,0,3,1,10,1
2267,0,1,2,1,5,0
1612,1,1,3,1,10,2
1933,1,0,2,0,10,2
1487,0,1,0,0,2,0
1631,1,1,2,1,11,5
1863,0,0,0,0,0,0
2948,0,0,1,1,9,4
1684,1,0,1,0,9,2
1597,1,0,1,1,8,1
1657,1,0,2,1,9,1
2052,1,1,0,0,7,1
2542,1,1,2,0,9,1
2403,1,0,1,1,9,2
1875,1,0,1,1,10,2
2748,1,0,3,2,9,2
1876,1,0,1,1,11,3
1865,1,1,2,0,10,2
1835,1,0,4,1,11,4
2148,1,1,1,1,10,2
2082,0,1,0,0,0,0
1821,0,1,0,0,0,0
2024,0,0,2,0,4,0
1839,0,0,0,0,2,0
1799,0,1,1,0,2,0
2753,1,0,4,1,9,4
1465,1,0,1,0,10,1
1804,1,1,2,0,11,3
1799,0,0,1,0,2,0
1870,1,0,3,1,11,2
2176,1,0,4,0,11,3
2368,0,0,1,0,2,0
2011,1,1,1,1,9,2
1899,1,1,2,1,9,2
1679,0,0,0,0,3,0
2020,0,1,0,0,0,0
1598,1,1,3,1,10,2
1485,0,0,1,0,0,0
1754,0,0,0,0,0,0
1973,1,0,3,0,10,2
1737,1,0,2,1,9,2
2023,1,1,2,0,10,3
2243,1,1,2,1,7,1
1712,0,1,1,0,3,0
1990,0,0,0,0,2,0
1593,1,1,3,0,8,2
2145,1,1,2,0,9,2
2962,0,1,2,1,5,0
1609,0,0,0,1,2,0
2321,0,1,3,0,4,0
1967,1,0,3,1,11,4
3072,0,0,0,0,7,1
2211,0,0,2,0,3,0
2815,1,1,2,2,8,2
2294,0,0,1,1,6,0
1098,0,0,0,0,0,0
1867,1,1,3,2,11,4
2115,1,0,1,1,9,2
2476,1,0,2,1,8,1
1514,1,1,2,1,7,1
2681,0,0,0,0,4,0
1831,0,0,1,0,4,0
1648,0,1,0,0,1,0
2362,0,1,1,1,3,0
1497,1,0,3,1,7,1
1363,1,1,2,0,10,2
1000,0,0,0,0,0,0
1570,1,0,2,0,10,2
2106,1,1,1,0,9,2
1536,0,1,0,0,3,0
1279,1,1,2,0,7,2
2799,1,1,2,0,8,2
2156,0,1,3,1,8,2
1373,1,0,1,0,9,1
2070,0,0,2,1,3,0
3171,0,1,2,1,6,2
2107,1,1,3,1,11,3
2097,0,0,1,0,5,0
1781,0,1,1,0,4,0
1344,0,0,0,0,1,0
1396,0,0,0,0,1,0
1322,1,0,2,0,10,2
2233,1,0,3,2,9,1
1241,0,1,0,0,0,0
2513,0,0,2,1,6,1
2127,0,1,3,0,7,0
1491,0,0,0,0,0,0
2074,0,0,0,0,1,0
1843,0,1,1,0,1,0
1805,0,1,2,0,2,0
2031,1,0,2,1,9,2
1659,1,0,3,0,10,1
1950,1,1,3,1,11,2
2382,0,1,5,0,5,0
2209,1,1,1,0,8,1
2104,0,1,1,0,4,0
1861,1,0,2,1,9,2
1329,0,0,0,0,1,0
1875,1,1,3,2,8,3
1624,1,1,1,1,9,1
2179,1,0,2,1,8,1
2186,0,1,2,0,4,0
1897,0,1,1,0,3,0
1355,1,1,1,0,10,1
2449,0,0,3,1,4,0
2606,0,0,2,1,6,1
2251,0,1,2,0,5,0
1871,1,1,1,1,6,1
1579,0,1,1,0,0,0
1618,0,1,1,0,2,0
1942,0,0,1,1,7,0
1897,1,0,3,0,11,2
1674,1,0,2,0,8,1
1206,0,0,0,0,0,0
1473,0,0,0,0,0,0
